# clk_mhz=200.0
# source=ctrl=hw-handshake-sw-loop coproc=gpu-qldpc
sample,rtt_cycles,rtt_us
33206,6166,30.8300
33207,6223,31.1150
33208,6251,31.2550
33209,6036,30.1800
33210,6121,30.6050
33211,6190,30.9500
33212,6095,30.4750
33213,6093,30.4650
33214,6157,30.7850
33215,6482,32.4100
33216,6367,31.8350
33217,6301,31.5050
33218,6337,31.6850
33219,6362,31.8100
33220,6259,31.2950
33221,6395,31.9750
33222,6228,31.1400
33223,6361,31.8050
33224,6354,31.7700
33225,6165,30.8250
33226,6163,30.8150
33227,6262,31.3100
33228,6225,31.1250
33229,6222,31.1100
33230,6204,31.0200
33231,6317,31.5850
33232,6337,31.6850
33233,6310,31.5500
33234,6218,31.0900
33235,6182,30.9100
33236,6047,30.2350
33237,6228,31.1400
33238,6060,30.3000
33239,6328,31.6400
33240,6179,30.8950
33241,6219,31.0950
33242,6201,31.0050
33243,6185,30.9250
33244,6045,30.2250
33245,6171,30.8550
33246,6131,30.6550
33247,6393,31.9650
33248,6227,31.1350
33249,6183,30.9150
33250,6195,30.9750
33251,6330,31.6500
33252,6269,31.3450
33253,6170,30.8500
33254,6249,31.2450
33255,6226,31.1300
33256,6212,31.0600
33257,6030,30.1500
33258,6034,30.1700
33259,6219,31.0950
33260,6207,31.0350
33261,6045,30.2250
33262,6086,30.4300
33263,6368,31.8400
33264,6217,31.0850
33265,6150,30.7500
33266,6203,31.0150
33267,6258,31.2900
33268,6116,30.5800
33269,6226,31.1300
33270,6108,30.5400
33271,6215,31.0750
33272,6198,30.9900
33273,6044,30.2200
33274,6090,30.4500
33275,6192,30.9600
33276,6153,30.7650
33277,6144,30.7200
33278,6202,31.0100
33279,6542,32.7100
33280,6414,32.0700
33281,6348,31.7400
33282,6338,31.6900
33283,6362,31.8100
33284,6251,31.2550
33285,6397,31.9850
33286,6232,31.1600
33287,6375,31.8750
33288,6396,31.9800
33289,6166,30.8300
33290,6173,30.8650
33291,6232,31.1600
33292,6300,31.5000
33293,6226,31.1300
33294,6248,31.2400
33295,6330,31.6500
33296,6176,30.8800
33297,6314,31.5700
33298,6220,31.1000
33299,6248,31.2400
33300,6056,30.2800
33301,6226,31.1300
33302,6105,30.5250
33303,6369,31.8450
33304,6183,30.9150
33305,6231,31.1550
33306,6198,30.9900
33307,6188,30.9400
33308,6059,30.2950
33309,6194,30.9700
33310,6132,30.6600
33311,6345,31.7250
33312,6212,31.0600
33313,6302,31.5100
33314,6191,30.9550
33315,6329,31.6450
33316,6267,31.3350
33317,6168,30.8400
33318,6218,31.0900
33319,6227,31.1350
33320,6203,31.0150
33321,6036,30.1800
33322,6083,30.4150
33323,6210,31.0500
33324,6207,31.0350
33325,6042,30.2100
33326,6082,30.4100
33327,6367,31.8350
33328,6216,31.0800
33329,6143,30.7150
33330,6199,30.9950
33331,6227,31.1350
33332,6107,30.5350
33333,6263,31.3150
33334,6110,30.5500
33335,6209,31.0450
33336,6257,31.2850
33337,6035,30.1750
33338,6129,30.6450
33339,6173,30.8650
33340,6141,30.7050
33341,6088,30.4400
33342,6148,30.7400
33343,6475,32.3750
33344,6401,32.0050
33345,6345,31.7250
33346,6344,31.7200
33347,6367,31.8350
33348,6245,31.2250
33349,6354,31.7700
33350,6231,31.1550
33351,6365,31.8250
33352,6397,31.9850
33353,6286,31.4300
33354,6182,30.9100
33355,6237,31.1850
33356,6295,31.4750
33357,6219,31.0950
33358,6213,31.0650
33359,6327,31.6350
33360,6185,30.9250
33361,6331,31.6550
33362,6180,30.9000
33363,6182,30.9100
33364,6064,30.3200
33365,6232,31.1600
33366,6069,30.3450
33367,6377,31.8850
33368,6201,31.0050
33369,6211,31.0550
33370,6285,31.4250
33371,6200,31.0000
33372,6072,30.3600
33373,6241,31.2050
33374,6103,30.5150
33375,6362,31.8100
33376,6276,31.3800
33377,6158,30.7900
33378,6210,31.0500
33379,6348,31.7400
33380,6217,31.0850
33381,6252,31.2600
33382,6245,31.2250
33383,6280,31.4000
33384,6226,31.1300
33385,6032,30.1600
33386,6041,30.2050
33387,6219,31.0950
33388,6212,31.0600
33389,6083,30.4150
33390,6086,30.4300
33391,6366,31.8300
33392,6209,31.0450
33393,6195,30.9750
33394,6239,31.1950
33395,6224,31.1200
33396,6052,30.2600
33397,6260,31.3000
33398,6099,30.4950
33399,6207,31.0350
33400,6193,30.9650
33401,6025,30.1250
33402,6072,30.3600
33403,6188,30.9400
33404,6142,30.7100
33405,6088,30.4400
33406,6156,30.7800
33407,6472,32.3600
33408,6355,31.7750
33409,6336,31.6800
33410,6321,31.6050
33411,6361,31.8050
33412,6238,31.1900
33413,6343,31.7150
33414,6217,31.0850
33415,6354,31.7700
33416,6332,31.6600
33417,6162,30.8100
33418,6209,31.0450
33419,6216,31.0800
33420,6226,31.1300
33421,6220,31.1000
33422,6207,31.0350
33423,6322,31.6100
33424,6175,30.8750
33425,6374,31.8700
33426,6175,30.8750
33427,6176,30.8800
33428,6066,30.3300
33429,6240,31.2000
33430,6117,30.5850
33431,6389,31.9450
33432,6239,31.1950
33433,6171,30.8550
33434,6263,31.3150
33435,6209,31.0450
33436,6199,30.9950
33437,6198,30.9900
33438,6109,30.5450
33439,6369,31.8450
33440,6242,31.2100
33441,6169,30.8450
33442,6210,31.0500
33443,6340,31.7000
33444,6280,31.4000
33445,6185,30.9250
33446,6204,31.0200
33447,6292,31.4600
33448,6270,31.3500
33449,6038,30.1900
33450,6050,30.2500
33451,6349,31.7450
33452,6221,31.1050
33453,6063,30.3150
33454,6255,31.2750
33455,6368,31.8400
33456,6215,31.0750
33457,6190,30.9500
33458,6203,31.0150
33459,6235,31.1750
33460,6113,30.5650
33461,6334,31.6700
33462,6117,30.5850
33463,6264,31.3200
33464,6201,31.0050
33465,6023,30.1150
33466,6078,30.3900
33467,6182,30.9100
33468,6085,30.4250
33469,6135,30.6750
33470,6236,31.1800
33471,6470,32.3500
33472,6348,31.7400
33473,6339,31.6950
33474,6337,31.6850
33475,6358,31.7900
33476,6231,31.1550
33477,6339,31.6950
33478,6263,31.3150
33479,6351,31.7550
33480,6338,31.6900
33481,6146,30.7300
33482,6210,31.0500
33483,6228,31.1400
33484,6267,31.3350
33485,6260,31.3000
33486,6198,30.9900
33487,6316,31.5800
33488,6226,31.1300
33489,6323,31.6150
33490,6168,30.8400
33491,6172,30.8600
33492,6110,30.5500
33493,6259,31.2950
33494,6114,30.5700
33495,6393,31.9650
33496,6176,30.8800
33497,6152,30.7600
33498,6317,31.5850
33499,6250,31.2500
33500,6075,30.3750
33501,6205,31.0250
33502,6099,30.4950
33503,6359,31.7950
33504,6236,31.1800
33505,6156,30.7800
33506,6204,31.0200
33507,6341,31.7050
33508,6276,31.3800
33509,6314,31.5700
33510,6200,31.0000
33511,6239,31.1950
33512,6267,31.3350
33513,6038,30.1900
33514,6082,30.4100
33515,6225,31.1250
33516,6215,31.0750
33517,6123,30.6150
33518,6086,30.4300
33519,6424,32.1200
33520,6232,31.1600
33521,6159,30.7950
33522,6211,31.0550
33523,6246,31.2300
33524,6079,30.3950
33525,6360,31.8000
33526,6118,30.5900
33527,6227,31.1350
33528,6208,31.0400
33529,6059,30.2950
33530,6145,30.7250
33531,6188,30.9400
33532,6120,30.6000
33533,6158,30.7900
33534,6221,31.1050
33535,6563,32.8150
33536,6413,32.0650
33537,6347,31.7350
33538,6338,31.6900
33539,6412,32.0600
33540,6292,31.4600
33541,6359,31.7950
33542,6278,31.3900
33543,6367,31.8350
33544,6350,31.7500
33545,6162,30.8100
33546,6168,30.8400
33547,6277,31.3850
33548,6221,31.1050
33549,6221,31.1050
33550,6344,31.7200
33551,6328,31.6400
33552,6165,30.8250
33553,6339,31.6950
33554,6176,30.8800
33555,6167,30.8350
33556,6051,30.2550
33557,6183,30.9150
33558,6098,30.4900
33559,6373,31.8650
33560,6224,31.1200
33561,6152,30.7600
33562,6246,31.2300
33563,6185,30.9250
33564,6058,30.2900
33565,6181,30.9050
33566,6089,30.4450
33567,6350,31.7500
33568,6218,31.0900
33569,6171,30.8550
33570,6202,31.0100
33571,6326,31.6300
33572,6265,31.3250
33573,6167,30.8350
33574,6241,31.2050
33575,6236,31.1800
33576,6202,31.0100
33577,6028,30.1400
33578,6084,30.4200
33579,6209,31.0450
33580,6206,31.0300
33581,6042,30.2100
33582,6083,30.4150
33583,6365,31.8250
33584,6209,31.0450
33585,6145,30.7250
33586,6185,30.9250
33587,6229,31.1450
33588,6109,30.5450
33589,6233,31.1650
33590,6157,30.7850
33591,6262,31.3100
33592,6205,31.0250
33593,6026,30.1300
33594,6075,30.3750
33595,6243,31.2150
33596,6106,30.5300
33597,6091,30.4550
33598,6142,30.7100
33599,6471,32.3550
33600,6357,31.7850
33601,6345,31.7250
33602,6345,31.7250
33603,6381,31.9050
33604,6237,31.1850
33605,6401,32.0050
33606,6242,31.2100
33607,6374,31.8700
33608,6342,31.7100
33609,6164,30.8200
33610,6176,30.8800
33611,6237,31.1850
33612,6276,31.3800
33613,6270,31.3500
33614,6218,31.0900
33615,6327,31.6350
33616,6249,31.2450
33617,6383,31.9150
33618,6198,30.9900
33619,6191,30.9550
33620,6069,30.3450
33621,6195,30.9750
33622,6082,30.4100
33623,6355,31.7750
33624,6188,30.9400
33625,6161,30.8050
33626,6219,31.0950
33627,6201,31.0050
33628,6073,30.3650
33629,6202,31.0100
33630,6105,30.5250
33631,6365,31.8250
33632,6294,31.4700
33633,6213,31.0650
33634,6260,31.3000
33635,6341,31.7050
33636,6274,31.3700
33637,6176,30.8800
33638,6248,31.2400
33639,6243,31.2150
33640,6205,31.0250
33641,6079,30.3950
33642,6090,30.4500
33643,6263,31.3150
33644,6210,31.0500
33645,6042,30.2100
33646,6087,30.4350
33647,6371,31.8550
33648,6221,31.1050
33649,6146,30.7300
33650,6268,31.3400
33651,6187,30.9350
33652,6051,30.2550
33653,6260,31.3000
33654,6098,30.4900
33655,6211,31.0550
33656,6190,30.9500
33657,6033,30.1650
33658,6071,30.3550
33659,6171,30.8550
33660,6099,30.4950
33661,6098,30.4900
33662,6196,30.9800
33663,6525,32.6250
33664,6348,31.7400
33665,6283,31.4150
33666,6333,31.6650
33667,6346,31.7300
33668,6229,31.1450
33669,6343,31.7150
33670,6217,31.0850
33671,6353,31.7650
33672,6389,31.9450
33673,6150,30.7500
33674,6171,30.8550
33675,6219,31.0950
33676,6220,31.1000
33677,6219,31.0950
33678,6201,31.0050
33679,6319,31.5950
33680,6306,31.5300
33681,6324,31.6200
33682,6171,30.8550
33683,6231,31.1550
33684,6110,30.5500
33685,6235,31.1750
33686,6115,30.5750
33687,6332,31.6600
33688,6188,30.9400
33689,6162,30.8100
33690,6218,31.0900
33691,6197,30.9850
33692,6197,30.9850
33693,6195,30.9750
33694,6104,30.5200
33695,6363,31.8150
33696,6237,31.1850
33697,6162,30.8100
33698,6210,31.0500
33699,6347,31.7350
33700,6283,31.4150
33701,6194,30.9700
33702,6206,31.0300
33703,6257,31.2850
33704,6228,31.1400
33705,6094,30.4700
33706,6058,30.2900
33707,6215,31.0750
33708,6211,31.0550
33709,6054,30.2700
33710,6100,30.5000
33711,6384,31.9200
33712,6231,31.1550
33713,6157,30.7850
33714,6209,31.0450
33715,6211,31.0550
33716,6064,30.3200
33717,6235,31.1750
33718,6133,30.6650
33719,6218,31.0900
33720,6202,31.0100
33721,6045,30.2250
33722,6095,30.4750
33723,6225,31.1250
33724,6151,30.7550
33725,6093,30.4650
33726,6156,30.7800
33727,6478,32.3900
33728,6360,31.8000
33729,6319,31.5950
33730,6389,31.9450
33731,6408,32.0400
33732,6246,31.2300
33733,6390,31.9500
33734,6224,31.1200
33735,6371,31.8550
33736,6341,31.7050
33737,6158,30.7900
33738,6249,31.2450
33739,6274,31.3700
33740,6209,31.0450
33741,6260,31.3000
33742,6206,31.0300
33743,6322,31.6100
33744,6166,30.8300
33745,6305,31.5250
33746,6216,31.0800
33747,6175,30.8750
33748,6081,30.4050
33749,6228,31.1400
33750,6079,30.3950
33751,6381,31.9050
33752,6168,30.8400
33753,6141,30.7050
33754,6199,30.9950
33755,6250,31.2500
33756,6070,30.3500
33757,6222,31.1100
33758,6085,30.4250
33759,6341,31.7050
33760,6217,31.0850
33761,6152,30.7600
33762,6206,31.0300
33763,6387,31.9350
33764,6211,31.0550
33765,6227,31.1350
33766,6190,30.9500
33767,6237,31.1850
33768,6205,31.0250
33769,6097,30.4850
33770,6033,30.1650
33771,6213,31.0650
33772,6210,31.0500
33773,6039,30.1950
33774,6074,30.3700
33775,6360,31.8000
33776,6214,31.0700
33777,6147,30.7350
33778,6198,30.9900
33779,6227,31.1350
33780,6061,30.3050
33781,6218,31.0900
33782,6164,30.8200
33783,6272,31.3600
33784,6258,31.2900
33785,6075,30.3750
33786,6088,30.4400
33787,6180,30.9000
33788,6174,30.8700
33789,6098,30.4900
33790,6229,31.1450
33791,6540,32.7000
33792,6374,31.8700
33793,6348,31.7400
33794,6341,31.7050
33795,6411,32.0550
33796,6254,31.2700
33797,6401,32.0050
33798,6231,31.1550
33799,6367,31.8350
33800,6349,31.7450
33801,6169,30.8450
33802,6172,30.8600
33803,6227,31.1350
33804,6268,31.3400
33805,6265,31.3250
33806,6250,31.2500
33807,6325,31.6250
33808,6169,30.8450
33809,6310,31.5500
33810,6218,31.0900
33811,6212,31.0600
33812,6053,30.2650
33813,6226,31.1300
33814,6102,30.5100
33815,6378,31.8900
33816,6223,31.1150
33817,6182,30.9100
33818,6201,31.0050
33819,6187,30.9350
33820,6063,30.3150
33821,6225,31.1250
33822,6081,30.4050
33823,6339,31.6950
33824,6213,31.0650
33825,6199,30.9950
33826,6191,30.9550
33827,6390,31.9500
33828,6212,31.0600
33829,6229,31.1450
33830,6186,30.9300
33831,6224,31.1200
33832,6252,31.2600
33833,6035,30.1750
33834,6082,30.4100
33835,6197,30.9850
33836,6195,30.9750
33837,6052,30.2600
33838,6082,30.4100
33839,6365,31.8250
33840,6205,31.0250
33841,6203,31.0150
33842,6239,31.1950
33843,6226,31.1300
33844,6105,30.5250
33845,6260,31.3000
33846,6110,30.5500
33847,6260,31.3000
33848,6201,31.0050
33849,6019,30.0950
33850,6072,30.3600
33851,6179,30.8950
33852,6084,30.4200
33853,6077,30.3850
33854,6178,30.8900
33855,6472,32.3600
33856,6350,31.7500
33857,6336,31.6800
33858,6333,31.6650
33859,6355,31.7750
33860,6234,31.1700
33861,6341,31.7050
33862,6280,31.4000
33863,6371,31.8550
33864,6340,31.7000
33865,6165,30.8250
33866,6167,30.8350
33867,6227,31.1350
33868,6235,31.1750
33869,6336,31.6800
33870,6203,31.0150
33871,6328,31.6400
33872,6188,30.9400
33873,6327,31.6350
33874,6181,30.9050
33875,6184,30.9200
33876,6145,30.7250
33877,6243,31.2150
33878,6081,30.4050
33879,6393,31.9650
33880,6187,30.9350
33881,6283,31.4150
33882,6208,31.0400
33883,6202,31.0100
33884,6075,30.3750
33885,6240,31.2000
33886,6105,30.5250
33887,6367,31.8350
33888,6276,31.3800
33889,6173,30.8650
33890,6212,31.0600
33891,6390,31.9500
33892,6219,31.0950
33893,6228,31.1400
33894,6197,30.9850
33895,6283,31.4150
33896,6204,31.0200
33897,6030,30.1500
33898,6035,30.1750
33899,6325,31.6250
33900,6197,30.9850
33901,6043,30.2150
33902,6079,30.3950
33903,6371,31.8550
33904,6213,31.0650
33905,6143,30.7150
33906,6195,30.9750
33907,6227,31.1350
33908,6054,30.2700
33909,6217,31.0850
33910,6153,30.7650
33911,6216,31.0800
33912,6186,30.9300
33913,6029,30.1450
33914,6074,30.3700
33915,6243,31.2150
33916,6089,30.4450
33917,6091,30.4550
33918,6162,30.8100
33919,6472,32.3600
33920,6361,31.8050
33921,6339,31.6950
33922,6322,31.6100
33923,6478,32.3900
33924,6230,31.1500
33925,6343,31.7150
33926,6216,31.0800
33927,6354,31.7700
33928,6332,31.6600
33929,6160,30.8000
33930,6158,30.7900
33931,6272,31.3600
33932,6266,31.3300
33933,6258,31.2900
33934,6324,31.6200
33935,6320,31.6000
33936,6176,30.8800
33937,6333,31.6650
33938,6170,30.8500
33939,6175,30.8750
33940,6064,30.3200
33941,6235,31.1750
33942,6114,30.5700
33943,6416,32.0800
33944,6196,30.9800
33945,6169,30.8450
33946,6211,31.0550
33947,6199,30.9950
33948,6077,30.3850
33949,6257,31.2850
33950,6096,30.4800
33951,6422,32.1100
33952,6231,31.1550
33953,6166,30.8300
33954,6211,31.0550
33955,6355,31.7750
33956,6227,31.1350
33957,6183,30.9150
33958,6205,31.0250
33959,6251,31.2550
33960,6226,31.1300
33961,6038,30.1900
33962,6045,30.2250
33963,6220,31.1000
33964,6224,31.1200
33965,6065,30.3250
33966,6092,30.4600
33967,6371,31.8550
33968,6224,31.1200
33969,6180,30.9000
33970,6200,31.0000
33971,6196,30.9800
33972,6118,30.5900
33973,6314,31.5700
33974,6125,30.6250
33975,6218,31.0900
33976,6200,31.0000
33977,6044,30.2200
33978,6088,30.4400
33979,6195,30.9750
33980,6099,30.4950
33981,6089,30.4450
33982,6152,30.7600
33983,6480,32.4000
33984,6358,31.7900
33985,6347,31.7350
33986,6351,31.7550
33987,6492,32.4600
33988,6249,31.2450
33989,6391,31.9550
33990,6273,31.3650
33991,6366,31.8300
33992,6332,31.6600
33993,6152,30.7600
33994,6153,30.7650
33995,6212,31.0600
33996,6219,31.0950
33997,6216,31.0800
33998,6197,30.9850
33999,6310,31.5500
34000,6166,30.8300
34001,6307,31.5350
34002,6176,30.8800
34003,6167,30.8350
34004,6104,30.5200
34005,6173,30.8650
34006,6050,30.2500
34007,6380,31.9000
34008,6226,31.1300
34009,6156,30.7800
34010,6209,31.0450
34011,6189,30.9450
34012,6053,30.2650
34013,6171,30.8550
34014,6173,30.8650
34015,6402,32.0100
34016,6220,31.1000
34017,6157,30.7850
34018,6208,31.0400
34019,6349,31.7450
34020,6219,31.0950
34021,6231,31.1550
34022,6196,30.9800
34023,6309,31.5450
34024,6227,31.1350
34025,6052,30.2600
34026,6095,30.4750
34027,6350,31.7500
34028,6262,31.3100
34029,6059,30.2950
34030,6137,30.6850
34031,6375,31.8750
34032,6221,31.1050
34033,6159,30.7950
34034,6207,31.0350
34035,6242,31.2100
34036,6076,30.3800
34037,6230,31.1500
34038,6118,30.5900
34039,6237,31.1850
34040,6218,31.0900
34041,6041,30.2050
34042,6097,30.4850
34043,6250,31.2500
34044,6098,30.4900
34045,6110,30.5500
34046,6211,31.0550
34047,6482,32.4100
34048,6371,31.8550
34049,6309,31.5450
34050,6339,31.6950
34051,6449,32.2450
34052,6251,31.2550
34053,6400,32.0000
34054,6246,31.2300
34055,6379,31.8950
34056,6356,31.7800
34057,6168,30.8400
34058,6303,31.5150
34059,6240,31.2000
34060,6224,31.1200
34061,6229,31.1450
34062,6260,31.3000
34063,6332,31.6600
34064,6170,30.8500
34065,6315,31.5750
34066,6221,31.1050
34067,6180,30.9000
34068,6059,30.2950
34069,6231,31.1550
34070,6108,30.5400
34071,6330,31.6500
34072,6176,30.8800
34073,6149,30.7450
34074,6206,31.0300
34075,6227,31.1350
34076,6060,30.3000
34077,6189,30.9450
34078,6096,30.4800
34079,6354,31.7700
34080,6219,31.0950
34081,6200,31.0000
34082,6187,30.9350
34083,6379,31.8950
34084,6259,31.2950
34085,6160,30.8000
34086,6237,31.1850
34087,6231,31.1550
34088,6192,30.9600
34089,6020,30.1000
34090,6037,30.1850
34091,6210,31.0500
34092,6255,31.2750
34093,6045,30.2250
34094,6127,30.6350
34095,6361,31.8050
34096,6205,31.0250
34097,6139,30.6950
34098,6182,30.9100
34099,6168,30.8400
34100,6048,30.2400
34101,6212,31.0600
34102,6106,30.5300
34103,6206,31.0300
34104,6190,30.9500
34105,6031,30.1550
34106,6067,30.3350
34107,6167,30.8350
34108,6134,30.6700
34109,6241,31.2050
34110,6155,30.7750
34111,6477,32.3850
34112,6354,31.7700
34113,6341,31.7050
34114,6343,31.7150
34115,6445,32.2250
34116,6245,31.2250
34117,6488,32.4400
34118,6249,31.2450
34119,6377,31.8850
34120,6340,31.7000
34121,6163,30.8150
34122,6170,30.8500
34123,6230,31.1500
34124,6276,31.3800
34125,6380,31.9000
34126,6210,31.0500
34127,6326,31.6300
34128,6236,31.1800
34129,6377,31.8850
34130,6191,30.9550
34131,6188,30.9400
34132,6064,30.3200
34133,6201,31.0050
34134,6200,31.0000
34135,6349,31.7450
34136,6183,30.9150
34137,6168,30.8400
34138,6208,31.0400
34139,6197,30.9850
34140,6068,30.3400
34141,6196,30.9800
34142,6101,30.5050
34143,6363,31.8150
34144,6278,31.3900
34145,6168,30.8400
34146,6209,31.0450
34147,6347,31.7350
34148,6214,31.0700
34149,6223,31.1150
34150,6189,30.9450
34151,6307,31.5350
34152,6256,31.2800
34153,6036,30.1800
34154,6044,30.2200
34155,6349,31.7450
34156,6244,31.2200
34157,6038,30.1900
34158,6078,30.3900
34159,6359,31.7950
34160,6210,31.0500
34161,6141,30.7050
34162,6191,30.9550
34163,6182,30.9100
34164,6053,30.2650
34165,6239,31.1950
34166,6106,30.5300
34167,6232,31.1600
34168,6243,31.2150
34169,6134,30.6700
34170,6066,30.3300
34171,6177,30.8850
34172,6095,30.4750
34173,6130,30.6500
34174,6155,30.7750
34175,6492,32.4600
34176,6342,31.7100
34177,6281,31.4050
34178,6333,31.6650
34179,6346,31.7300
34180,6224,31.1200
34181,6335,31.6750
34182,6253,31.2650
34183,6413,32.0650
34184,6389,31.9450
34185,6153,30.7650
34186,6174,30.8700
34187,6222,31.1100
34188,6223,31.1150
34189,6220,31.1000
34190,6205,31.0250
34191,6321,31.6050
34192,6176,30.8800
34193,6366,31.8300
34194,6177,30.8850
34195,6179,30.8950
34196,6068,30.3400
34197,6239,31.1950
34198,6120,30.6000
34199,6334,31.6700
34200,6195,30.9750
34201,6167,30.8350
34202,6216,31.0800
34203,6207,31.0350
34204,6121,30.6050
34205,6199,30.9950
34206,6107,30.5350
34207,6407,32.0350
34208,6245,31.2250
34209,6175,30.8750
34210,6219,31.0950
34211,6354,31.7700
34212,6222,31.1100
34213,6176,30.8800
34214,6195,30.9750
34215,6241,31.2050
34216,6214,31.0700
34217,6095,30.4750
34218,6092,30.4600
34219,6223,31.1150
34220,6256,31.2800
34221,6056,30.2800
34222,6140,30.7000
34223,6376,31.8800
34224,6222,31.1100
34225,6153,30.7650
34226,6201,31.0050
34227,6232,31.1600
34228,6052,30.2600
34229,6222,31.1100
34230,6153,30.7650
34231,6261,31.3050
34232,6201,31.0050
34233,6021,30.1050
34234,6072,30.3600
34235,6217,31.0850
34236,6142,30.7100
34237,6077,30.3850
34238,6197,30.9850
34239,6483,32.4150
34240,6402,32.0100
34241,6318,31.5900
34242,6323,31.6150
34243,6354,31.7700
34244,6231,31.1550
34245,6344,31.7200
34246,6219,31.0950
34247,6353,31.7650
34248,6342,31.7100
34249,6159,30.7950
34250,6160,30.8000
34251,6217,31.0850
34252,6223,31.1150
34253,6300,31.5000
34254,6205,31.0250
34255,6320,31.6000
34256,6177,30.8850
34257,6314,31.5700
34258,6189,30.9450
34259,6189,30.9450
34260,6121,30.6050
34261,6194,30.9700
34262,6065,30.3250
34263,6337,31.6850
34264,6194,30.9700
34265,6247,31.2350
34266,6205,31.0250
34267,6255,31.2750
34268,6118,30.5900
34269,6187,30.9350
34270,6258,31.2900
34271,6411,32.0550
34272,6230,31.1500
34273,6170,30.8500
34274,6221,31.1050
34275,6343,31.7150
34276,6225,31.1250
34277,6179,30.8950
34278,6202,31.0100
34279,6249,31.2450
34280,6211,31.0550
34281,6032,30.1600
34282,6051,30.2550
34283,6269,31.3450
34284,6257,31.2850
34285,6057,30.2850
34286,6141,30.7050
34287,6376,31.8800
34288,6228,31.1400
34289,6165,30.8250
34290,6276,31.3800
34291,6241,31.2050
34292,6072,30.3600
34293,6229,31.1450
34294,6113,30.5650
34295,6226,31.1300
34296,6266,31.3300
34297,6040,30.2000
34298,6131,30.6550
34299,6236,31.1800
34300,6148,30.7400
34301,6144,30.7200
34302,6148,30.7400
34303,6607,33.0350
34304,6373,31.8650
34305,6344,31.7200
34306,6334,31.6700
34307,6409,32.0450
34308,6293,31.4650
34309,6399,31.9950
34310,6309,31.5450
34311,6369,31.8450
34312,6355,31.7750
34313,6221,31.1050
34314,6174,30.8700
34315,6288,31.4400
34316,6229,31.1450
34317,6231,31.1550
34318,6216,31.0800
34319,6330,31.6500
34320,6182,30.9100
34321,6390,31.9500
34322,6189,30.9450
34323,6179,30.8950
34324,6060,30.3000
34325,6237,31.1850
34326,6117,30.5850
34327,6387,31.9350
34328,6234,31.1700
34329,6163,30.8150
34330,6214,31.0700
34331,6197,30.9850
34332,6073,30.3650
34333,6246,31.2300
34334,6142,30.7100
34335,6352,31.7600
34336,6217,31.0850
34337,6166,30.8300
34338,6196,30.9800
34339,6330,31.6500
34340,6263,31.3150
34341,6167,30.8350
34342,6214,31.0700
34343,6226,31.1300
34344,6248,31.2400
34345,6025,30.1250
34346,6077,30.3850
34347,6198,30.9900
34348,6198,30.9900
34349,6089,30.4450
34350,6084,30.4200
34351,6410,32.0500
34352,6206,31.0300
34353,6139,30.6950
34354,6181,30.9050
34355,6177,30.8850
34356,6058,30.2900
34357,6339,31.6950
34358,6104,30.5200
34359,6258,31.2900
34360,6196,30.9800
34361,6071,30.3550
34362,6076,30.3800
34363,6180,30.9000
34364,6083,30.4150
34365,6132,30.6600
34366,6193,30.9650
34367,6474,32.3700
34368,6346,31.7300
34369,6295,31.4750
34370,6339,31.6950
34371,6486,32.4300
34372,6228,31.1400
34373,6337,31.6850
34374,6253,31.2650
34375,6362,31.8100
34376,6387,31.9350
34377,6164,30.8200
34378,6166,30.8300
34379,6222,31.1100
34380,6224,31.1200
34381,6221,31.1050
34382,6206,31.0300
34383,6321,31.6050
34384,6235,31.1750
34385,6334,31.6700
34386,6183,30.9150
34387,6188,30.9400
34388,6066,30.3300
34389,6195,30.9750
34390,6151,30.7550
34391,6342,31.7100
34392,6197,30.9850
34393,6282,31.4100
34394,6265,31.3250
34395,6216,31.0800
34396,6122,30.6100
34397,6192,30.9600
34398,6099,30.4950
34399,6356,31.7800
34400,6235,31.1750
34401,6234,31.1700
34402,6209,31.0450
34403,6350,31.7500
34404,6220,31.1000
34405,6232,31.1600
34406,6195,30.9750
34407,6228,31.1400
34408,6258,31.2900
34409,6040,30.2000
34410,6047,30.2350
34411,6263,31.3150
34412,6212,31.0600
34413,6053,30.2650
34414,6093,30.4650
34415,6375,31.8750
34416,6211,31.0550
34417,6201,31.0050
34418,6205,31.0250
34419,6264,31.3200
34420,6054,30.2700
34421,6271,31.3550
34422,6101,30.5050
34423,6210,31.0500
34424,6190,30.9500
34425,6035,30.1750
34426,6089,30.4450
34427,6226,31.1300
34428,6142,30.7100
34429,6095,30.4750
34430,6161,30.8050
34431,6527,32.6350
34432,6349,31.7450
34433,6283,31.4150
34434,6334,31.6700
34435,6346,31.7300
34436,6227,31.1350
34437,6335,31.6750
34438,6217,31.0850
34439,6437,32.1850
34440,6337,31.6850
34441,6202,31.0100
34442,6166,30.8300
34443,6218,31.0900
34444,6224,31.1200
34445,6260,31.3000
34446,6198,30.9900
34447,6373,31.8650
34448,6181,30.9050
34449,6313,31.5650
34450,6250,31.2500
34451,6173,30.8650
34452,6060,30.3000
34453,6231,31.1550
34454,6113,30.5650
34455,6383,31.9150
34456,6240,31.2000
34457,6152,30.7600
34458,6213,31.0650
34459,6197,30.9850
34460,6070,30.3500
34461,6192,30.9600
34462,6103,30.5150
34463,6364,31.8200
34464,6234,31.1700
34465,6216,31.0800
34466,6292,31.4600
34467,6351,31.7550
34468,6222,31.1100
34469,6182,30.9100
34470,6260,31.3000
34471,6296,31.4800
34472,6229,31.1450
